,organCode,ticker,comGroupCode,icbCode,organTypeCode,comTypeCode,organName,organShortName
823,NASCO,NAS,UpcomIndex,2777,DN,CT,Công ty Cổ phần Dịch vụ Hàng không Sân bay Nội Bài,DV Hàng không SB Nội Bài
824,NAV,NAV,VNINDEX,2353,DN,CT,Công ty Cổ phần Nam Việt,Tấm lợp và gỗ Nam Việt
825,NAVET,VET,UpcomIndex,1357,DN,CT,Công ty Cổ phần Thuốc Thú y Trung ương NAVETCO,Thuốc thú y trung ương Navetco
826,NAWASCO,NAW,UpcomIndex,7577,DN,CT,Công ty Cổ phần Cấp nước Nghệ An,Cấp nước Nghệ An
827,NBB,NBB,VNINDEX,8633,DN,CT,Công ty Cổ phần Đầu tư Năm Bảy Bảy,577 CORP
828,NBC,NBC,HNXIndex,1771,DN,CT,Công ty Cổ phần Than Núi Béo - Vinacomin,Than Núi Béo
829,NBEE,NBE,UpcomIndex,5557,DN,CT,Công ty Cổ phần Sách và Thiết bị Giáo dục Miền Bắc,Sách và Thiết bị GD Miền Bắc
830,NBP,NBP,HNXIndex,7535,DN,CT,Công ty Cổ phần Nhiệt Điện Ninh Bình,Nhiệt điện Ninh Bình
831,NBW,NBW,HNXIndex,7577,DN,CT,Công ty Cổ phần Cấp nước Nhà Bè,Cấp nước Nhà Bè
832,NCS,NCS,UpcomIndex,3577,DN,CT,Công ty Cổ phần Suất ăn Hàng không Nội Bài,Suất ăn Hàng không Nội Bài
833,NCT,NCT,VNINDEX,2777,DN,CT,Công ty Cổ phần Dịch vụ Hàng hóa Nội Bài,DV Hàng hóa Nội Bài
834,ND2,ND2,UpcomIndex,7535,DN,CT,Công ty Cổ phần Đầu tư và Phát triển điện Miền Bắc 2,Đầu tư và PT điện Miền Bắc 2
835,NDC,NDC,UpcomIndex,4577,DN,CT,Công ty Cổ phần Nam Dược,Dược phẩm Nam Dược
836,NDEC,MND,UpcomIndex,2799,DN,CT,Công ty Cổ phần Môi trường Nam Định,Môi trường Nam Định
837,NDF,NDF,UpcomIndex,3577,DN,CT,Công ty Cổ phần Chế biến thực phẩm nông sản xuất khẩu Nam Định,Nông sản XK Nam Định
838,NDHP,HND,UpcomIndex,7535,DN,CT,Công ty Cổ phần Nhiệt điện Hải Phòng,Nhiệt điện Hải Phòng
839,NDN,NDN,HNXIndex,8633,DN,CT,Công ty Cổ phần Đầu tư Phát triển Nhà Đà Nẵng,PT Nhà Đà Nẵng
840,NDWATER,NDW,UpcomIndex,7577,DN,CT,Công ty Cổ phần Cấp nước Nam Định,Cấp nước Nam Định
841,NDX,NDX,HNXIndex,2353,DN,CT,Công ty Cổ phần Xây lắp Phát triển Nhà Đà Nẵng,Phát triển Nhà Đà Nẵng
842,NEED,NED,UpcomIndex,2357,DN,CT,Công ty Cổ phần Đầu tư và Phát triển Điện Tây Bắc,Phát triển Điện Tây Bắc
843,NEEM,NEM,UpcomIndex,2737,DN,CT,Công ty Cổ phần Thiết bị Điện Miền Bắc,Thiết bị Điện Miền Bắc
844,NET,NET,HNXIndex,3767,DN,CT,Công ty Cổ phần Bột giặt Net,Bột giặt Net
845,NETLAND,NRC,HNXIndex,8633,DN,CT,Công ty Cổ phần Tập đoàn Danh Khôi,Tập đoàn Danh Khôi
846,NFC,NFC,HNXIndex,1357,DN,CT,Công ty Cổ phần Phân lân Ninh Bình,Phân lân Ninh Bình
847,NGC,NGC,UpcomIndex,3573,DN,CT,Công ty Cổ phần Chế biến Thủy sản Xuất khẩu Ngô Quyền,Thủy sản Ngô Quyền
848,NHA,NHA,VNINDEX,2357,DN,CT,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị Nam Hà Nội,PT Nhà và Đô thị Nam HN
849,NHABE,MNB,UpcomIndex,3763,DN,CT,Tổng Công ty May Nhà Bè - Công ty Cổ phần,May Nhà Bè
850,NHANCO,VCE,UpcomIndex,2357,DN,CT,Công ty Cổ phần Xây lắp Môi trường,Xây lắp Môi trường
851,NHC,NHC,HNXIndex,2353,DN,CT,Công ty Cổ phần Gạch ngói Nhị Hiệp,Gạch ngói Nhị Hiệp
852,NHH,NHH,VNINDEX,1353,DN,CT,Công ty Cổ phần Nhựa Hà Nội,Nhựa Hà Nội
853,NHN,VHM,VNINDEX,8633,DN,CT,Công ty Cổ phần Vinhomes,Vinhomes
854,NHP,NHP,UpcomIndex,2723,DN,CT,Công ty Cổ phần Sản xuất Xuất nhập khẩu NHP,Sản xuất XNK NHP
855,NHTOYS,NHT,VNINDEX,3747,DN,CT,Công ty Cổ phần Sản xuất và Thương mại Nam Hoa,Sản xuất và Thương mại Nam Hoa
856,NHVT,NHV,UpcomIndex,1755,DN,CT,Công ty Cổ phần Sức khỏe Hồi sinh Việt Nam,Đầu tư NHV
857,NKG,NKG,VNINDEX,1757,DN,CT,Công ty Cổ phần Thép Nam Kim,Thép Nam Kim
858,NLG,NLG,VNINDEX,8633,DN,CT,Công ty Cổ phần Đầu tư Nam Long,BĐS Nam Long
859,NLS,NLS,UpcomIndex,7577,DN,CT,Công ty Cổ phần Cấp thoát nước Lạng Sơn,Cấp thoát nước Lạng Sơn
860,NNC,NNC,VNINDEX,2353,DN,CT,Công ty Cổ phần Đá Núi Nhỏ,Đá Núi Nhỏ
861,NNT,NNT,UpcomIndex,7577,DN,CT,Công ty Cổ phần Cấp nước Ninh Thuận,Cấp nước Ninh Thuận
862,NOS,NOS,UpcomIndex,2773,DN,CT,Công ty Cổ phần Vận tải Biển và Thương mại Phương Đông,Vận tải Biển và Thương mại Phương Đông
863,NOVALAND,NVL,VNINDEX,8633,DN,CT,Công ty Cổ phần Tập đoàn Đầu tư Địa ốc No Va,Novaland
864,NPFC,PMB,HNXIndex,1357,DN,CT,Công ty Cổ phần Phân bón và Hóa chất Dầu khí Miền Bắc,Phân bón và Hóa chất Dầu khí Miền Bắc
865,NQB,NQB,UpcomIndex,7577,DN,CT,Công ty Cổ phần Cấp nước Quảng Bình,Cấp nước Quảng Bình
866,NQT,NQT,UpcomIndex,7577,DN,CT,Công ty Cổ phần Nước sạch Quảng Trị,Nước sạch Quảng Trị
867,NS2,NS2,UpcomIndex,7577,DN,CT,Công ty Cổ phần Nước sạch số 2 Hà Nội,Nước sạch số 2 Hà Nội
868,NSC,NSC,VNINDEX,3573,DN,CT,Công ty Cổ phần Tập đoàn Giống cây trồng Việt Nam,Tập đoàn Giống cây trồng Việt Nam
869,NSHPETRO,PSH,VNINDEX,7573,DN,CT,Công ty Cổ phần Thương mại Đầu tư Dầu khí Nam Sông Hậu,TMại ĐT Dầu khí Nam Sông Hậu
870,NST,NST,HNXIndex,3785,DN,CT,Công ty Cổ phần Ngân Sơn,Thuốc lá Ngân Sơn
871,NT2,NT2,VNINDEX,7535,DN,CT,Công ty Cổ phần Điện lực Dầu khí Nhơn Trạch 2,Điện lực Nhơn Trạch 2
872,NTB,NTB,UpcomIndex,8633,DN,CT,Công ty Cổ phần Đầu tư Xây dựng và Khai thác Công trình giao thông 584,Công trình giao thông 584
873,NTC,NTC,UpcomIndex,8633,DN,CT,Công ty Cổ phần Khu Công nghiệp Nam Tân Uyên,KCN Nam Tân Uyên
874,NTGATEX,NTT,UpcomIndex,3763,DN,CT,Công ty Cổ phần Dệt - May Nha Trang,Dệt - May Nha Trang
875,NTL,NTL,VNINDEX,8633,DN,CT,Công ty Cổ phần Phát triển Đô thị Từ Liêm,Đô thị Từ Liêm
876,NTP,NTP,HNXIndex,2353,DN,CT,Công ty Cổ phần Nhựa Thiếu niên Tiền Phong,Nhựa Tiền Phong
877,NTUREN,NUE,UpcomIndex,2799,DN,CT,Công ty Cổ phần Môi trường Đô thị Nha Trang,Môi trường Đô thị Nha Trang
878,NTW,NTW,UpcomIndex,7577,DN,CT,Công ty Cổ phần Cấp nước Nhơn Trạch,Cấp nước Nhơn Trạch
879,NVB,NVB,HNXIndex,8355,DN,NH,Ngân hàng Thương mại Cổ phần Quốc Dân,Ngân hàng Quốc Dân
880,NVT,NVT,VNINDEX,8633,DN,CT,Công ty Cổ phần Bất động sản Du lịch Ninh Vân Bay,Ninh Vân Bay
881,NWT,NWT,UpcomIndex,5759,DN,CT,Công ty Cổ phần Vận tải Newway,Vận tải Newway
882,NXT,NXT,UpcomIndex,2353,DN,CT,Công ty Cổ phần Sản xuất và Cung ứng vật liệu xây dựng Kon Tum,SX và Cung ứng VLXD Kon Tum
883,OCB,OCB,VNINDEX,8355,DN,NH,Ngân hàng Thương mại Cổ phần Phương Đông,Ngân hàng Phương Đông
884,OCH,OCH,HNXIndex,3577,DN,CT,Công ty Cổ phần One Capital Hospitality,Khách sạn và Dịch vụ OCH
885,OCSC,EVS,HNXIndex,8777,OTHER,CK,Công ty Cổ phần Chứng khoán Everest,Chứng khoán Everest
886,OGC,OGC,VNINDEX,8775,DN,CT,Công ty Cổ phần Tập đoàn Đại Dương,Tập đoàn Đại Dương
887,OMONWACO,TOW,UpcomIndex,7577,DN,CT,Công ty Cổ phần Cấp nước Trà Nóc - Ô Môn,Cấp nước Trà Nóc - Ô Môn
888,ONE,ONE,HNXIndex,9572,DN,CT,Công ty Cổ phần Công nghệ ONE,Truyền thông Số 1
889,ONW,ONW,UpcomIndex,5755,DN,CT,Công ty Cổ phần Dịch vụ Một Thế giới,Dịch vụ Một Thế giới
890,OPC,OPC,VNINDEX,4577,DN,CT,Công ty Cổ phần Dược Phẩm OPC,Dược phẩm OPC
891,ORS,ORS,VNINDEX,8777,DN,CK,Công ty Cổ phần Chứng khoán Tiên Phong,Chứng khoán Tiên Phong
892,PAC,PAC,VNINDEX,2733,DN,CT,Công ty Cổ phần Pin Ắc quy Miền Nam,Pin Ắc quy Miền Nam
893,PAIC,PAI,UpcomIndex,6535,DN,CT,"Công ty Cổ phần Công nghê thông tin, Viễn thông và Tự động hóa Dầu khí","CNTT, VT và Tự động hóa Dầu khí - PAIC"
894,PAN,PAN,VNINDEX,3577,DN,CT,Công ty Cổ phần Tập đoàn PAN,Tập đoàn PAN
895,PAPC,PAP,UpcomIndex,2777,DN,CT,Công ty Cổ phần Dầu khí đầu tư khai thác Cảng Phước An,Cảng Phước An
896,PAS,PAS,UpcomIndex,1757,DN,CT,Công ty Cổ phần Quốc tế Phương Anh,Quốc tế Phương Anh
897,PBP,PBP,HNXIndex,2723,DN,CT,Công ty Cổ phần Bao bì Dầu khí Việt Nam,Bao bì Dầu khí VN
898,PCC1,PC1,VNINDEX,2357,DN,CT,Công ty Cổ phần Tập đoàn PC1,Tập đoàn PC1
899,PCC1P,PCC,UpcomIndex,2357,DN,CT,Công ty Cổ phần Tập đoàn Xây lắp 1 - Petrolimex,Xây lắp 1- Petrolimex
900,PCG,PCG,HNXIndex,7573,DN,CT,Công ty Cổ phần Đầu tư Phát triển Gas Đô thị,Đầu tư PT Gas Đô thị
901,PCM,PCM,UpcomIndex,2353,DN,CT,Công ty Cổ phần Vật liệu Xây dựng Bưu điện,VLXD Bưu điện
902,PCSC,CSI,UpcomIndex,8777,DN,CK,Công ty Cổ phần Chứng khoán Kiến thiết Việt Nam,Chứng khoán Kiến thiết VN
903,PCT,PCT,HNXIndex,2779,DN,CT,Công ty Cổ phần Vận tải Biển Global Pacific,Vận tải Biển Global Pacific
904,PDB,PDB,HNXIndex,2353,DN,CT,Công ty Cổ phần Tập đoàn Đầu tư DIN Capital,DIN Capital
905,PDC,PDC,UpcomIndex,5759,DN,CT,Công ty Cổ phần Du lịch Dầu khí Phương Đông,Dầu khí Phương Đông
906,PDN,PDN,VNINDEX,2777,DN,CT,Công ty Cổ phần Cảng Đồng Nai,Cảng Đồng Nai
907,PDR,PDR,VNINDEX,8633,DN,CT,Công ty Cổ phần Phát triển Bất động sản Phát Đạt,BĐS Phát Đạt
908,PDVC,PDV,UpcomIndex,2773,DN,CT,Công ty Cổ phần Vận tải và Tiếp vận Phương Đông Việt,Vận tải Phương Đông Việt
909,PEC,PEC,UpcomIndex,2757,DN,CT,Công ty Cổ phần Cơ khí Điện lực,Cơ khí Điện lực
910,PECO,PEQ,UpcomIndex,0573,DN,CT,Công ty Cổ phần Thiết bị xăng dầu Petrolimex,Thiết bị xăng dầu Petrolimex
911,PEN,PEN,HNXIndex,2357,DN,CT,Công ty Cổ phần Xây lắp III Petrolimex,Xây lắp III Petrolimex
912,PET,PET,VNINDEX,5379,DN,CT,Tổng Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí,Dịch vụ Tổng hợp Dầu khí
913,PETEC,PCF,UpcomIndex,3537,DN,CT,Công ty Cổ phần Cà phê PETEC,Cà phê PETEC
914,PETECC,PEG,UpcomIndex,7573,DN,CT,Tổng Công ty Thương mại Kỹ thuật và Đầu tư - Công ty Cổ phần,TM Kỹ thuật và Đầu tư (PETEC)
915,PETECHIM,PTV,UpcomIndex,0573,DN,CT,Công ty Cổ phần Thương mại Dầu khí,Thương mại dầu khí
916,PETRO,PLX,VNINDEX,0533,DN,CT,Tập đoàn Xăng dầu Việt Nam,Petrolimex
917,PFL,PFL,UpcomIndex,2357,DN,CT,Công ty Cổ phần Dầu khí Đông Đô,Dầu khí Đông Đô
918,PGB,PGB,UpcomIndex,8355,DN,NH,Ngân hàng Thương mại Cổ phần Thịnh vượng và Phát triển,PG Bank
919,PGC,PGC,VNINDEX,7573,DN,CT,Tổng Công ty Gas Petrolimex - Công ty Cổ phần,Gas Petrolimex
920,PGD,PGD,VNINDEX,7573,DN,CT,Công ty Cổ phần Phân phối khí thấp áp dầu khí Việt Nam,PV GAS D
921,PGI,PGI,VNINDEX,8536,DN,BH,Tổng Công ty Cổ phần Bảo hiểm Petrolimex,Bảo hiểm PJICO
922,PGN,PGN,HNXIndex,1353,DN,CT,Công ty Cổ phần Phụ Gia Nhựa,Phụ Gia Nhựa
923,PGS,PGS,HNXIndex,7573,DN,CT,Công ty Cổ phần Kinh doanh Khí Miền Nam,Khí Miền Nam
924,PGT,PGT,HNXIndex,5759,DN,CT,Công ty Cổ phần PGT Holdings,PGT Holdings
925,PHALE,PLP,VNINDEX,1353,DN,CT,Công ty Cổ phần Sản xuất và Công nghệ Nhựa Pha Lê,SX và CN Nhựa Pha Lê
926,PHARBACO,PBC,UpcomIndex,4577,DN,CT,Công ty Cổ phần Dược Phẩm Trung ương 1 - Pharbaco,Dược Phẩm TW 1- Pharbaco
927,PHC,PHC,VNINDEX,2357,DN,CT,Công ty Cổ phần Xây dựng Phục Hưng Holdings,Xây dựng Phục Hưng Holdings
928,PHH,PHH,UpcomIndex,2357,DN,CT,Công ty Cổ phần Hồng Hà Việt Nam,Hồng Hà Việt Nam
929,PHP,PHP,UpcomIndex,2777,DN,CT,Công ty Cổ phần Cảng Hải Phòng,Cảng Hải Phòng
930,PHR,PHR,VNINDEX,1353,DN,CT,Công ty Cổ phần Cao su Phước Hòa,Cao su Phước Hòa
931,PHS,PHS,UpcomIndex,8777,DN,CK,Công ty Cổ phần Chứng khoán Phú Hưng,Chứng khoán Phú Hưng
932,PIACOM,PIA,HNXIndex,6535,DN,CT,Công ty Cổ phần Tin học Viễn thông Petrolimex,Tin học Viễn thông Petrolimex
933,PIC,PIC,HNXIndex,7535,DN,CT,Công ty Cổ phần Đầu tư Điện lực 3,Đầu tư Điện lực 3
934,PID,PID,UpcomIndex,2357,DN,CT,Công ty Cổ phần Trang trí nội thất Dầu khí,Trang trí nội thất Dầu khí
935,PISIC,PIS,UpcomIndex,1733,DN,CT,Tổng Công ty Pisico Bình Định - Công ty Cổ phần,Pisico Bình Định
936,PIST,EIN,UpcomIndex,5753,DN,CT,Công ty Cổ phần Đầu tư - Thương Mại - Dịch vụ Điện lực,Đầu tư - TM - DV Điện lực
937,PIT,PIT,VNINDEX,5373,DN,CT,Công ty Cổ phần Xuất nhập khẩu Petrolimex,XNK PETROLIMEX
938,PIV,PIV,UpcomIndex,8637,DN,CT,Công ty Cổ phần PIV,PIV JSC
939,PJC,PJC,HNXIndex,7573,DN,CT,Công ty Cổ phần Thương mại và Vận tải Petrolimex Hà Nội,TM và Vận tải Petrolimex HN
940,PJS,PJS,UpcomIndex,7577,DN,CT,Công ty Cổ phần Cấp nước Phú Hòa Tân,Cấp nước Phú Hòa Tân
941,PJT,PJT,VNINDEX,2773,DN,CT,Công ty Cổ phần Vận tải Xăng dầu đường thủy Petrolimex,Vận tải thủy PETROLIMEX
942,PLAND,PLA,UpcomIndex,8633,DN,CT,Công ty Cổ phần Đầu tư và Dịch vụ hạ tầng Xăng dầu,Đầu tư và Dịch vụ hạ tầng Xăng dầu (PLAND)
943,PLC,PLC,HNXIndex,1357,DN,CT,Tổng Công ty Hóa dầu Petrolimex - Công ty Cổ phần,Hóa dầu Petrolimex
944,PLCO,PLO,UpcomIndex,2777,DN,CT,Công ty Cổ phần Kho vận Petec,Kho vận Petec
945,PLE,PLE,UpcomIndex,2357,DN,CT,Công ty Cổ phần Tư vấn Xây dựng Petrolimex,Tư vấn Xây dựng Petrolimex
946,PMC,PMC,HNXIndex,4577,DN,CT,Công ty Cổ phần Dược phẩm Dược liệu Pharmedic,Pharmedic
947,PMGAS,PMG,VNINDEX,7573,DN,CT,Công ty Cổ phần Đầu tư và Sản xuất Petro Miền Trung,ĐT và SX Petro Miền Trung
948,PMJ,PMJ,UpcomIndex,9578,DN,CT,Công ty cổ phần Vật tư Bưu điện,Vật tư Bưu điện
949,PMPACK,PMP,HNXIndex,2723,DN,CT,Công ty Cổ phần Bao bì Đạm Phú Mỹ,Bao bì Đạm Phú Mỹ
950,PMS,PMS,HNXIndex,2757,DN,CT,Công ty Cổ phần Cơ khí Xăng dầu,Cơ khí xăng dầu
951,PMT,PMT,UpcomIndex,9578,DN,CT,Công ty Cổ phần Viễn thông Telvina Việt Nam,Telvina Việt Nam
952,PMWC,PMW,UpcomIndex,7577,DN,CT,Công ty Cổ phần Cấp Nước Phú Mỹ,Cấp Nước Phú Mỹ
953,PNC,PNC,VNINDEX,5557,DN,CT,Công ty Cổ phần Văn hóa Phương Nam,Văn hóa Phương Nam
954,PNCO,PNG,UpcomIndex,5373,DN,CT,Công ty Cổ phần Thương Mại Phú Nhuận,Thương Mại Phú Nhuận
955,PND,PND,UpcomIndex,7573,DN,CT,Công ty Cổ phần Xăng dầu Dầu khí Nam Định,Xăng dầu Dầu khí Nam Định
956,PNJ,PNJ,VNINDEX,3767,DN,CT,Công ty Cổ phần Vàng bạc Đá quý Phú Nhuận,Vàng Phú Nhuận
957,PNP,PNP,UpcomIndex,2773,DN,CT,Công ty Cổ phần Tân Cảng – Phú Hữu,Tân Cảng - Phú Hữu
958,PNTECHCONS,PNT,UpcomIndex,2357,DN,CT,Công ty Cổ phần Kỹ thuật Xây dựng Phú Nhuận,Kỹ thuật XD Phú Nhuận
959,POB,POB,UpcomIndex,7573,DN,CT,Công ty Cổ phần Xăng dầu Dầu khí Thái Bình,PVOIL Thái Bình
960,POM,POM,VNINDEX,1757,DN,CT,Công ty Cổ phần Thép Pomina,Thép Pomina
961,POT,POT,HNXIndex,9572,DN,CT,Công ty Cổ phần Thiết bị Bưu điện,Thiết bị Bưu điện Postef
962,POV,POV,UpcomIndex,7573,DN,CT,Công ty Cổ phần Xăng dầu Dầu khí Vũng Áng,PV Oil Vũng Áng
963,POWACO,DNA,UpcomIndex,7577,DN,CT,Công ty Cổ phần Điện nước An Giang,Điện nước An Giang
964,PPC,PPC,VNINDEX,7535,DN,CT,Công ty Cổ phần Nhiệt điện Phả Lại,Nhiệt điện Phả Lại
965,PPE,PPE,HNXIndex,2791,DN,CT,Công ty Cổ phần Tư vấn Đầu tư PP Enterprise,PVPower Engineering
966,PPHC,PPH,UpcomIndex,3763,DN,CT,Tổng Công ty Cổ phần Phong Phú,Phong Phú Corp.
967,PPI,PPI,UpcomIndex,8633,DN,CT,Công ty Cổ phần Đầu tư và Phát triển dự án hạ tầng Thái Bình Dương,BĐS Thái Bình Dương
968,PPP,PPP,HNXIndex,4577,DN,CT,Công ty Cổ phần Dược phẩm Phong Phú,PP.Pharco
969,PPS,PPS,HNXIndex,2791,DN,CT,Công ty Cổ phần Dịch vụ Kỹ thuật Điện lực Dầu khí Việt Nam,DVKT Điện lực Dầu khí
970,PRC,PRC,HNXIndex,2779,DN,CT,Công ty Cổ phần Logistics Portserco,Vận tải Portserco
971,PRO,PRO,UpcomIndex,3577,DN,CT,Công ty Cổ phần Procimex Việt Nam,Procimex Việt Nam
972,PSB,PSB,UpcomIndex,2357,DN,CT,Công ty Cổ phần Đầu tư Dầu khí Sao Mai Bến Đình,Sao Mai Bến Đình
973,PSC,PSC,HNXIndex,2779,DN,CT,Công ty Cổ phần Vận tải và Dịch vụ Petrolimex Sài Gòn,Vận tải Petrolimex SG
974,PSC1,BT1,UpcomIndex,1357,DN,CT,Công ty Cổ phần Bảo vệ thực vật 1 Trung ương,Bảo vệ thực vật 1 TW
975,PSD,PSD,HNXIndex,5379,DN,CT,Công ty Cổ phần Dịch vụ Phân phối Tổng hợp Dầu khí,Phân phối Tổng hợp Dầu khí
976,PSE,PSE,HNXIndex,1357,DN,CT,Công ty Cổ phần Phân bón và hóa chất dầu khí Đông Nam Bộ,Phân bón và hóa chất dầu khí Đông Nam Bộ
977,PSG,PSG,UpcomIndex,2357,DN,CT,Công ty Cổ phần Đầu tư và Xây lắp Dầu khí Sài Gòn,XL Dầu khí Sài Gòn
978,PSI,PSI,HNXIndex,8777,DN,CK,Công ty Cổ phần Chứng khoán Dầu khí,Chứng khoán Dầu khí
979,PSL,PSL,UpcomIndex,3573,DN,CT,Công ty Cổ phần Chăn nuôi Phú Sơn,Chăn nuôi Phú Sơn
980,PSP,PSP,UpcomIndex,2779,DN,CT,Công ty Cổ phần Cảng Dịch vụ Dầu khí Đình Vũ,DV Dầu Khí Đình Vũ
981,PTB,PTB,VNINDEX,1733,DN,CT,Công ty Cổ phần Phú Tài,Công ty Cổ phần Phú Tài
982,PTBD,GCB,UpcomIndex,7573,DN,CT,Công ty Cổ phần PETEC Bình Định,PETEC Bình Định
983,PTC,PTC,VNINDEX,2357,DN,CT,Công ty Cổ phần Đầu tư ICAPITAL,Đầu tư ICAPITAL
984,PTCM,PTE,UpcomIndex,2353,DN,CT,Công ty Cổ phần Xi măng Phú Thọ,Xi măng Phú Thọ
985,PTCO,PTO,UpcomIndex,2357,DN,CT,Công ty Cổ phần Dịch vụ - Xây dựng Công trình Bưu điện,Xây dựng Công trình Bưu điện
986,PTCOIN,KSF,HNXIndex,8633,DN,CT,Công ty cổ phần Tập đoàn Real Tech,Tập đoàn Real Tech
987,PTD,PTD,HNXIndex,2357,DN,CT,Công ty Cổ phần Thiết kế - Xây dựng - Thương mại Phúc Thịnh,Thiết kế-XD-TM Phúc Thịnh
988,PTG,PTG,UpcomIndex,3763,DN,CT,Công ty Cổ phần May Xuất Khẩu Phan Thiết,May Phan Thiết
989,PTH,PTH,UpcomIndex,7573,DN,CT,Công ty Cổ phần Vận tải và Dịch vụ Petrolimex Hà Tây,Vận tải và DV Petrolimex Hà Tây
990,PTI,PTI,HNXIndex,8536,OTHER,BH,Tổng Công ty Cổ phần Bảo hiểm Bưu điện,Bảo hiểm Bưu điện
991,PTL,PTL,VNINDEX,8633,DN,CT,Công ty Cổ phần Victory Capital,Victory Capital
992,PTP,PTP,UpcomIndex,6535,DN,CT,Công ty Cổ phần Dịch vụ Viễn Thông và In Bưu điện,Viễn Thông và In Bưu điện
993,PTS,PTS,HNXIndex,2779,DN,CT,Công ty Cổ phần Vận tải và Dịch vụ Petrolimex Hải Phòng,Vận tải Petrolimex HP
994,PTSC,POS,UpcomIndex,0573,DN,CT,"Công ty Cổ phần Dịch vụ lắp đặt, vận hành và bảo dưỡng công trình dầu khí biển PTSC",Bảo dưỡng công trình DK biển
995,PTSCTH,PSN,UpcomIndex,2777,DN,CT,Công ty Cổ phần Dịch vụ Kỹ thuật PTSC Thanh Hóa,PTSC Thanh Hóa
996,PTSNT,PTX,UpcomIndex,2779,DN,CT,Công ty Cổ phần Vận tải và Dịch vụ Petrolimex Nghệ Tĩnh,VT Petrolimex Nghệ Tĩnh
997,PTT,PTT,UpcomIndex,2779,DN,CT,Công ty Cổ phần Vận tải Dầu khí Đông Dương,Vận tải Dầu khí Đông Dương
998,PTTC,DSP,UpcomIndex,5759,DN,CT,Công ty Cổ phần Dịch vụ Du lịch Phú Thọ,Dịch vụ Du lịch Phú Thọ
999,PTTD,DTD,HNXIndex,8633,DN,CT,Công ty Cổ phần Đầu tư Phát triển Thành Đạt,Đầu tư Phát triển Thành Đạt
1000,PTTHUYSAN,DAT,VNINDEX,3573,DN,CT,Công ty Cổ phần Đầu tư Du lịch và Phát triển Thủy sản,ĐT Du lịch và PT Thủy sản
1001,PV2,PV2,HNXIndex,8633,DN,CT,Công ty Cổ phần Đầu tư PV2,Đầu tư PV2
1002,PVA,PVA,UpcomIndex,2357,DN,CT,Công ty Cổ phần Tổng Công ty Xây lắp Dầu khí Nghệ An,Xây dựng dầu khí Nghệ An
1003,PVB,PVB,HNXIndex,0573,DN,CT,Công ty Cổ phần Bọc ống Dầu khí Việt Nam,Bọc ống Dầu khí Việt Nam
1004,PVBUILDING,PBT,UpcomIndex,2723,DN,CT,Công ty Cổ Phần Nhà và Thương mại Dầu khí,PV Building
1005,PVC,PVC,HNXIndex,0573,DN,CT,Tổng Công ty Hóa chất và Dịch vụ Dầu khí - Công ty Cổ phần,Hóa chất và Dịch vụ Dầu khí
1006,PVCE,PCE,HNXIndex,1357,DN,CT,Công ty Cổ phần Phân bón và hóa chất dầu khí Miền Trung,Phân bón và Hóa chất DK Miền Trung
1007,PVCMC,PVM,UpcomIndex,2797,DN,CT,Công ty Cổ phần Máy - Thiết bị Dầu khí,Thiết bị dầu khí (PV MACHINO)
1008,PVCMK,PXC,UpcomIndex,8633,DN,CT,Công ty Cổ phần Phát triển Đô thị Dầu khí,Phát triển Đô thị Dầu khí
1009,PVCTH,PVH,UpcomIndex,2357,DN,CT,Công ty Cổ phần Xây lắp Dầu khí Thanh Hóa,Xây lắp Dầu khí Thanh Hóa
1010,PVD,PVD,VNINDEX,0573,DN,CT,Tổng Công ty Cổ phần Khoan và Dịch vụ khoan Dầu khí,Khoan Dầu khí PVDrilling
1011,PVDMCN,PCN,UpcomIndex,1357,DN,CT,Công ty Cổ phần Hóa phẩm dầu khí DMC - Miền Bắc,Dầu khí DMC-Miền Bắc
1012,PVE,PVE,UpcomIndex,0573,DN,CT,Tổng Công ty Tư vấn Thiết kế Dầu khí - Công ty Cổ phần,Tư vấn Dầu khí
1013,PVFCSW,PSW,HNXIndex,1357,DN,CT,Công ty Cổ phần Phân bón và hóa chất dầu khí Tây Nam Bộ,Phân bón hóa chất dầu khí Tây Nam Bộ
1014,PVG,PVG,HNXIndex,7573,DN,CT,Công ty Cổ phần Kinh doanh LPG Việt Nam,Kinh doanh LPG Việt Nam
1015,PVI,PVI,HNXIndex,8536,DN,BH,Công ty Cổ phần PVI,Bảo hiểm PVI
1016,PVIRE,PRE,HNXIndex,8538,OTHER,BH,Tổng Công ty Cổ phần Tái bảo hiểm Hà Nội,Tái bảo hiểm PVI
1017,PVL,PVL,UpcomIndex,8633,DN,CT,Công ty Cổ phần Đầu tư Nhà Đất Việt,Đầu tư Nhà Đất Việt
1018,PVOIL,OIL,UpcomIndex,0533,DN,CT,Tổng Công ty Dầu Việt Nam - Công ty Cổ phần,PV Oil
1019,PVOPY,PPY,HNXIndex,7573,DN,CT,Công ty Cổ phần Xăng dầu dầu khí Phú Yên,Xăng dầu dầu khí Phú Yên
1020,PVPOWER,POW,VNINDEX,7535,DN,CT,Tổng Công ty Điện lực Dầu khí Việt Nam - CTCP,Điện lực Dầu khí Việt Nam
